utterance_id,user_id,utterance_length,substitutions,deletions,insertions,wer,insertion_rate,deletion_rate,substitution_rate
n000329-fn000847-1543.6467-1544.9847,n000329,3,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-1546.1338-1548.1989,n000329,3,2,0,0,0.666667,0.0,0.0,0.666667
n000329-fn000847-1548.7578-1550.0156,n000329,1,1,0,0,1.0,0.0,0.0,1.0
n000329-fn000847-1550.0156-1551.1915,n000329,1,1,0,0,1.0,0.0,0.0,1.0
n000329-fn000847-1552.1542-1553.6371,n000329,3,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-1553.6371-1555.5003,n000329,3,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-1556.6804-1558.4137,n000329,1,1,0,0,1.0,0.0,0.0,1.0
n000329-fn000847-1558.8796-1559.8112,n000329,1,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-1559.8112-1562.4043,n000329,7,0,1,0,0.142857,0.0,0.142857,0.0
n000329-fn000847-156.0203-156.5326,n000329,1,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-157.2780-159.1568,n000329,4,2,1,0,0.75,0.0,0.25,0.5
n000329-fn000847-1570.4801-1571.8465,n000329,2,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-1572.2658-1573.1352,n000329,2,1,0,0,0.5,0.0,0.0,0.5
n000329-fn000847-1574.0979-1575.0987,n000329,2,0,1,0,0.5,0.0,0.5,0.0
n000329-fn000847-1584.7033-1585.2963,n000329,1,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-1586.1971-1587.2372,n000329,1,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-1588.1534-1589.9236,n000329,4,1,2,0,0.75,0.0,0.5,0.25
n000329-fn000847-1589.9236-1590.8241,n000329,1,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-159.1568-160.3213,n000329,3,0,0,2,0.666667,0.666667,0.0,0.0
n000329-fn000847-1590.8241-1591.8024,n000329,2,1,0,0,0.5,0.0,0.0,0.5
n000329-fn000847-1591.8024-1593.6916,n000329,4,1,0,1,0.5,0.25,0.0,0.25
n000329-fn000847-1593.6916-1594.7629,n000329,1,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-1594.7629-1595.8964,n000329,4,2,0,0,0.5,0.0,0.0,0.5
n000329-fn000847-1595.8964-1597.2617,n000329,2,1,0,2,1.5,1.0,0.0,0.5
n000329-fn000847-1597.2617-1598.2244,n000329,2,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-1599.0629-1600.1342,n000329,1,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-160.3213-161.7622,n000329,4,1,0,0,0.25,0.0,0.0,0.25
n000329-fn000847-1603.4261-1604.1378,n000329,1,1,0,0,1.0,0.0,0.0,1.0
n000329-fn000847-1605.7512-1608.1594,n000329,5,2,0,1,0.6,0.2,0.0,0.4
n000329-fn000847-1608.1594-1609.1997,n000329,2,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-1609.8364-1610.7836,n000329,1,1,0,0,1.0,0.0,0.0,1.0
n000329-fn000847-1614.2904-1615.5015,n000329,2,1,0,0,0.5,0.0,0.0,0.5
n000329-fn000847-1615.5015-1617.1474,n000329,3,1,0,2,1.0,0.666667,0.0,0.333333
n000329-fn000847-1617.1474-1619.0821,n000329,4,2,0,1,0.75,0.25,0.0,0.5
n000329-fn000847-1622.0479-1622.7311,n000329,1,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-1622.7311-1624.9599,n000329,6,4,1,0,0.833333,0.0,0.166667,0.666667
n000329-fn000847-1625.4412-1627.7859,n000329,3,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-1627.7859-1629.4008,n000329,3,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-1629.4008-1630.3169,n000329,1,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-163.5012-164.5261,n000329,3,1,0,0,0.333333,0.0,0.0,0.333333
n000329-fn000847-1630.3169-1632.0787,n000329,3,2,0,0,0.666667,0.0,0.0,0.666667
n000329-fn000847-1632.0787-1632.7929,n000329,2,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-1639.2912-1639.7571,n000329,1,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-1642.1794-1643.0490,n000329,3,1,2,0,1.0,0.0,0.666667,0.333333
n000329-fn000847-165.2869-166.7154,n000329,2,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-1650.6332-1652.2472,n000329,6,3,0,0,0.5,0.0,0.0,0.5
n000329-fn000847-1652.2472-1653.3807,n000329,1,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-1653.3807-1654.4987,n000329,3,1,0,0,0.333333,0.0,0.0,0.333333
n000329-fn000847-1654.4987-1655.8096,n000329,3,1,0,0,0.333333,0.0,0.0,0.333333
n000329-fn000847-1655.8096-1657.5577,n000329,5,1,0,0,0.2,0.0,0.0,0.2
n000329-fn000847-1659.8812-1660.7327,n000329,1,1,0,1,2.0,1.0,0.0,1.0
n000329-fn000847-166.7154-168.9996,n000329,4,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-1660.7327-1662.2289,n000329,4,0,1,0,0.25,0.0,0.25,0.0
n000329-fn000847-1662.2289-1663.4991,n000329,3,0,1,0,0.333333,0.0,0.333333,0.0
n000329-fn000847-1663.4991-1665.4985,n000329,4,1,0,0,0.25,0.0,0.0,0.25
n000329-fn000847-1668.6592-1669.7772,n000329,1,1,0,0,1.0,0.0,0.0,1.0
n000329-fn000847-1669.7772-1671.0971,n000329,2,2,0,0,1.0,0.0,0.0,1.0
n000329-fn000847-1671.0971-1672.3082,n000329,2,1,1,0,1.0,0.0,0.5,0.5
n000329-fn000847-1672.3082-1674.0196,n000329,6,0,3,0,0.5,0.0,0.5,0.0
n000329-fn000847-1674.4073-1676.6847,n000329,6,3,0,2,0.833333,0.333333,0.0,0.5
n000329-fn000847-1677.2759-1678.6539,n000329,1,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-1679.2439-1681.3847,n000329,4,4,0,0,1.0,0.0,0.0,1.0
n000329-fn000847-1681.3847-1682.5452,n000329,2,1,0,0,0.5,0.0,0.0,0.5
n000329-fn000847-1682.5452-1683.8341,n000329,1,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-1683.8341-1685.6818,n000329,3,1,1,0,0.666667,0.0,0.333333,0.333333
n000329-fn000847-1686.2408-1687.2812,n000329,1,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-1687.2812-1688.9472,n000329,4,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-1688.9472-1691.0912,n000329,5,1,1,0,0.4,0.0,0.2,0.2
n000329-fn000847-169.5431-171.1114,n000329,3,0,1,0,0.333333,0.0,0.333333,0.0
n000329-fn000847-1691.0912-1692.1471,n000329,1,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-1693.2185-1694.6004,n000329,2,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-1695.0042-1696.6479,n000329,3,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-1696.6479-1697.4088,n000329,1,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-1697.4088-1698.5733,n000329,1,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-1699.3031-1701.0578,n000329,5,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-1701.0578-1702.6095,n000329,3,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-1702.6095-1703.3703,n000329,2,1,1,0,1.0,0.0,0.5,0.5
n000329-fn000847-1703.3703-1704.8609,n000329,3,2,0,2,1.333333,0.666667,0.0,0.666667
n000329-fn000847-1704.8609-1706.9261,n000329,5,1,1,0,0.4,0.0,0.2,0.2
n000329-fn000847-1706.9261-1708.1838,n000329,2,1,0,1,1.0,0.5,0.0,0.5
n000329-fn000847-1708.1838-1709.7119,n000329,4,0,1,0,0.25,0.0,0.25,0.0
n000329-fn000847-1709.7119-1710.7366,n000329,1,1,0,0,1.0,0.0,0.0,1.0
n000329-fn000847-171.1114-172.6641,n000329,3,1,1,0,0.666667,0.0,0.333333,0.333333
n000329-fn000847-1710.7366-1711.8390,n000329,4,1,0,0,0.25,0.0,0.0,0.25
n000329-fn000847-1719.2574-1719.8941,n000329,1,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-172.6641-174.3721,n000329,2,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-1720.5163-1722.1154,n000329,4,1,0,1,0.5,0.25,0.0,0.25
n000329-fn000847-1722.1154-1724.2474,n000329,5,0,2,0,0.4,0.0,0.4,0.0
n000329-fn000847-1726.0064-1727.3573,n000329,3,1,1,0,0.666667,0.0,0.333333,0.333333
n000329-fn000847-1727.3573-1728.6657,n000329,2,0,0,1,0.5,0.5,0.0,0.0
n000329-fn000847-1729.1004-1730.4824,n000329,1,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-1733.7026-1735.4106,n000329,2,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-1736.9012-1738.7180,n000329,4,1,0,1,0.5,0.25,0.0,0.25
n000329-fn000847-1741.6789-1743.0607,n000329,1,1,0,0,1.0,0.0,0.0,1.0
n000329-fn000847-1745.6383-1746.6321,n000329,1,0,1,0,1.0,0.0,1.0,0.0
n000329-fn000847-1746.6321-1748.0162,n000329,4,2,0,1,0.75,0.25,0.0,0.5
n000329-fn000847-1748.0162-1750.0191,n000329,4,0,0,1,0.25,0.25,0.0,0.0
n000329-fn000847-175.7231-177.6528,n000329,4,0,1,0,0.25,0.0,0.25,0.0
n000329-fn000847-1750.0191-1751.2302,n000329,4,1,0,1,0.5,0.25,0.0,0.25
n000329-fn000847-1751.2302-1752.6123,n000329,2,2,0,1,1.5,0.5,0.0,1.0
n000329-fn000847-1753.1091-1754.3522,n000329,2,1,0,1,1.0,0.5,0.0,0.5
n000329-fn000847-1754.7727-1756.0447,n000329,3,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-1756.0447-1758.3117,n000329,6,2,0,0,0.333333,0.0,0.0,0.333333
n000329-fn000847-177.6528-179.2986,n000329,3,1,0,0,0.333333,0.0,0.0,0.333333
n000329-fn000847-1771.2649-1772.4295,n000329,1,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-1779.7344-1781.0698,n000329,3,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-1781.0698-1782.9287,n000329,5,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-1783.3790-1784.4349,n000329,1,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-1786.0807-1788.7506,n000329,4,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-1788.7506-1791.2350,n000329,6,1,1,0,0.333333,0.0,0.166667,0.166667
n000329-fn000847-179.2986-180.7426,n000329,3,2,0,0,0.666667,0.0,0.0,0.666667
n000329-fn000847-1793.5331-1794.1056,n000329,1,1,0,0,1.0,0.0,0.0,1.0
n000329-fn000847-1795.3682-1796.3218,n000329,1,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-1797.9302-1798.9706,n000329,1,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-1799.2967-1800.9391,n000329,2,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-1808.0532-1808.4448,n000329,1,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-1809.9043-1810.7429,n000329,1,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-181.3482-183.0873,n000329,2,2,0,0,1.0,0.0,0.0,1.0
n000329-fn000847-1810.7429-1813.6775,n000329,8,2,1,0,0.375,0.0,0.125,0.25
n000329-fn000847-1814.1379-1815.4267,n000329,3,0,2,1,1.0,0.333333,0.666667,0.0
n000329-fn000847-1815.4267-1817.2434,n000329,5,0,2,0,0.4,0.0,0.4,0.0
n000329-fn000847-1819.2464-1821.0166,n000329,4,2,0,1,0.75,0.25,0.0,0.5
n000329-fn000847-1823.2551-1824.8701,n000329,3,1,0,1,0.666667,0.333333,0.0,0.333333
n000329-fn000847-1825.3047-1827.1214,n000329,1,0,0,2,2.0,2.0,0.0,0.0
n000329-fn000847-1827.1214-1828.7297,n000329,5,1,2,1,0.8,0.2,0.4,0.2
n000329-fn000847-1828.7297-1830.2112,n000329,3,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-183.0873-184.9661,n000329,3,0,1,0,0.333333,0.0,0.333333,0.0
n000329-fn000847-1831.0253-1832.8182,n000329,4,0,1,0,0.25,0.0,0.25,0.0
n000329-fn000847-1832.8182-1835.0859,n000329,5,1,0,0,0.2,0.0,0.0,0.2
n000329-fn000847-1835.8835-1837.9797,n000329,5,2,0,1,0.6,0.2,0.0,0.4
n000329-fn000847-1838.4611-1839.8742,n000329,4,1,0,0,0.25,0.0,0.0,0.25
n000329-fn000847-1839.8742-1840.6349,n000329,2,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-184.9661-185.9306,n000329,2,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-1848.3200-1848.9749,n000329,1,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-1848.9749-1849.5321,n000329,1,0,0,2,2.0,2.0,0.0,0.0
n000329-fn000847-1849.5321-1852.2026,n000329,6,2,1,2,0.833333,0.333333,0.166667,0.333333
n000329-fn000847-1852.6285-1854.0348,n000329,3,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-1854.0348-1856.0925,n000329,3,2,0,0,0.666667,0.0,0.0,0.666667
n000329-fn000847-1856.0925-1858.0047,n000329,4,1,0,0,0.25,0.0,0.0,0.25
n000329-fn000847-1858.0047-1859.0141,n000329,2,0,1,0,0.5,0.0,0.5,0.0
n000329-fn000847-1859.8528-1860.9706,n000329,3,2,0,2,1.333333,0.666667,0.0,0.666667
n000329-fn000847-186.5517-188.4150,n000329,3,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-1868.4174-1869.2403,n000329,1,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-1869.2403-1870.5448,n000329,5,1,0,0,0.2,0.0,0.0,0.2
n000329-fn000847-1870.5448-1872.8428,n000329,4,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-1873.1532-1873.8054,n000329,1,0,0,1,1.0,1.0,0.0,0.0
n000329-fn000847-1874.4421-1876.3040,n000329,5,2,1,0,0.6,0.0,0.2,0.4
n000329-fn000847-1876.3040-1878.3763,n000329,4,1,0,2,0.75,0.5,0.0,0.25
n000329-fn000847-1878.8265-1879.6806,n000329,2,2,0,1,1.5,0.5,0.0,1.0
n000329-fn000847-188.7539-189.6262,n000329,1,0,1,0,1.0,0.0,1.0,0.0
n000329-fn000847-1880.4958-1881.5829,n000329,2,1,0,0,0.5,0.0,0.0,0.5
n000329-fn000847-1881.9555-1882.7473,n000329,1,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-1882.7473-1883.9584,n000329,3,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-1884.5795-1885.8826,n000329,3,1,0,0,0.333333,0.0,0.0,0.333333
n000329-fn000847-1885.8826-1887.5920,n000329,6,1,0,0,0.166667,0.0,0.0,0.166667
n000329-fn000847-1887.9603-1890.4364,n000329,6,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-1891.2749-1893.9301,n000329,6,1,1,0,0.333333,0.0,0.166667,0.166667
n000329-fn000847-1894.3289-1896.8286,n000329,6,1,0,1,0.333333,0.166667,0.0,0.166667
n000329-fn000847-1896.8286-1897.8534,n000329,2,2,0,0,1.0,0.0,0.0,1.0
n000329-fn000847-1906.6572-1907.3870,n000329,1,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-1908.0082-1910.0733,n000329,5,0,1,0,0.2,0.0,0.2,0.0
n000329-fn000847-191.1634-192.7161,n000329,4,1,2,0,0.75,0.0,0.5,0.25
n000329-fn000847-193.2283-195.7903,n000329,2,1,0,0,0.5,0.0,0.0,0.5
n000329-fn000847-198.6318-200.0139,n000329,2,1,0,0,0.5,0.0,0.0,0.5
n000329-fn000847-200.0139-202.1410,n000329,6,2,2,0,0.666667,0.0,0.333333,0.333333
n000329-fn000847-202.1410-203.7407,n000329,3,0,1,0,0.333333,0.0,0.333333,0.0
n000329-fn000847-204.4083-206.2251,n000329,4,0,2,0,0.5,0.0,0.5,0.0
n000329-fn000847-206.2251-208.4456,n000329,6,1,0,0,0.166667,0.0,0.0,0.166667
n000329-fn000847-208.4456-210.8508,n000329,6,1,1,1,0.5,0.166667,0.166667,0.166667
n000329-fn000847-212.5629-213.5411,n000329,1,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-214.3951-215.3889,n000329,1,1,0,2,3.0,2.0,0.0,1.0
n000329-fn000847-215.3889-218.2929,n000329,6,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-220.0491-222.3784,n000329,5,1,0,0,0.2,0.0,0.0,0.2
n000329-fn000847-222.3784-224.9713,n000329,8,2,1,0,0.375,0.0,0.125,0.25
n000329-fn000847-224.9713-227.3071,n000329,4,0,0,1,0.25,0.25,0.0,0.0
n000329-fn000847-239.1254-241.5631,n000329,3,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-241.5631-242.6536,n000329,3,3,0,0,1.0,0.0,0.0,1.0
n000329-fn000847-243.9579-244.9673,n000329,2,1,0,1,1.0,0.5,0.0,0.5
n000329-fn000847-244.9673-246.9238,n000329,3,0,1,0,0.333333,0.0,0.333333,0.0
n000329-fn000847-246.9238-248.5696,n000329,4,2,0,0,0.5,0.0,0.0,0.5
n000329-fn000847-248.5696-250.5571,n000329,1,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-250.5571-251.9309,n000329,1,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-251.9309-253.6699,n000329,4,4,0,0,1.0,0.0,0.0,1.0
n000329-fn000847-253.6699-256.4804,n000329,3,1,1,0,0.666667,0.0,0.333333,0.333333
n000329-fn000847-256.4804-258.9493,n000329,5,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-258.9493-260.6156,n000329,2,1,0,0,0.5,0.0,0.0,0.5
n000329-fn000847-26.3697-28.2412,n000329,4,1,0,0,0.25,0.0,0.0,0.25
n000329-fn000847-261.1281-261.8888,n000329,1,1,0,0,1.0,0.0,0.0,1.0
n000329-fn000847-262.7584-264.1714,n000329,2,2,0,0,1.0,0.0,0.0,1.0
n000329-fn000847-265.4447-266.0911,n000329,1,0,1,0,1.0,0.0,1.0,0.0
n000329-fn000847-266.0911-267.2459,n000329,1,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-267.2459-268.9934,n000329,3,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-270.7015-271.8350,n000329,1,0,0,1,1.0,1.0,0.0,0.0
n000329-fn000847-271.8350-273.4654,n000329,3,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-273.4654-275.3909,n000329,2,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-275.3909-277.5504,n000329,4,3,0,0,0.75,0.0,0.0,0.75
n000329-fn000847-277.5504-278.4665,n000329,1,0,0,1,1.0,1.0,0.0,0.0
n000329-fn000847-279.3205-280.9192,n000329,3,1,0,0,0.333333,0.0,0.0,0.333333
n000329-fn000847-28.8622-30.2866,n000329,2,2,0,2,2.0,1.0,0.0,1.0
n000329-fn000847-280.9192-283.0782,n000329,4,3,0,0,0.75,0.0,0.0,0.75
n000329-fn000847-284.1399-284.8229,n000329,1,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-296.7034-299.4983,n000329,7,2,0,0,0.285714,0.0,0.0,0.285714
n000329-fn000847-299.4983-300.5573,n000329,2,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-30.2866-32.1696,n000329,5,2,0,0,0.4,0.0,0.0,0.4
n000329-fn000847-300.5573-302.6225,n000329,5,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-302.6225-304.3461,n000329,5,1,1,0,0.4,0.0,0.2,0.2
n000329-fn000847-304.9206-305.8056,n000329,1,1,0,0,1.0,0.0,0.0,1.0
n000329-fn000847-306.2715-308.5851,n000329,5,2,2,0,0.8,0.0,0.4,0.4
n000329-fn000847-310.0229-311.8241,n000329,4,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-311.8241-313.2836,n000329,4,3,0,0,0.75,0.0,0.0,0.75
n000329-fn000847-313.2836-314.6035,n000329,2,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-314.6035-316.9016,n000329,7,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-32.1696-33.5516,n000329,2,1,0,0,0.5,0.0,0.0,0.5
n000329-fn000847-329.1060-330.0998,n000329,1,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-330.0998-332.0252,n000329,2,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-332.5808-334.8013,n000329,6,0,1,1,0.333333,0.166667,0.166667,0.0
n000329-fn000847-334.8013-336.9441,n000329,5,0,2,0,0.4,0.0,0.4,0.0
n000329-fn000847-336.9441-338.1397,n000329,2,2,0,1,1.5,0.5,0.0,1.0
n000329-fn000847-339.6148-341.1287,n000329,3,2,0,0,0.666667,0.0,0.0,0.666667
n000329-fn000847-34.1261-35.3838,n000329,2,1,0,0,0.5,0.0,0.0,0.5
n000329-fn000847-342.4447-344.1528,n000329,2,1,1,0,1.0,0.0,0.5,0.5
n000329-fn000847-345.0224-347.0720,n000329,3,1,0,0,0.333333,0.0,0.0,0.333333
n000329-fn000847-347.0720-348.0191,n000329,1,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-348.9198-351.8073,n000329,5,1,0,0,0.2,0.0,0.0,0.2
n000329-fn000847-35.3838-36.9961,n000329,4,1,0,0,0.25,0.0,0.0,0.25
n000329-fn000847-353.3679-355.3320,n000329,1,0,0,1,1.0,1.0,0.0,0.0
n000329-fn000847-355.3320-357.4438,n000329,4,1,0,1,0.5,0.25,0.0,0.25
n000329-fn000847-357.8013-358.4667,n000329,2,1,0,0,0.5,0.0,0.0,0.5
n000329-fn000847-358.4667-359.8908,n000329,5,1,1,0,0.4,0.0,0.2,0.2
n000329-fn000847-359.8908-362.8255,n000329,5,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-36.9961-38.8092,n000329,6,1,3,0,0.666667,0.0,0.5,0.166667
n000329-fn000847-362.8255-364.4404,n000329,4,1,0,1,0.5,0.25,0.0,0.25
n000329-fn000847-364.4404-365.8054,n000329,3,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-365.8054-366.6051,n000329,2,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-366.6051-368.5538,n000329,3,2,0,2,1.333333,0.666667,0.0,0.666667
n000329-fn000847-369.0883-371.5194,n000329,7,0,1,0,0.142857,0.0,0.142857,0.0
n000329-fn000847-372.6841-375.1042,n000329,6,3,1,0,0.666667,0.0,0.166667,0.5
n000329-fn000847-38.8092-41.3247,n000329,6,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-382.7589-384.9172,n000329,3,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-384.9172-386.0041,n000329,3,0,1,0,0.333333,0.0,0.333333,0.0
n000329-fn000847-386.0041-387.9880,n000329,7,0,4,0,0.571429,0.0,0.571429,0.0
n000329-fn000847-387.9880-390.3984,n000329,5,2,0,1,0.6,0.2,0.0,0.4
n000329-fn000847-391.9278-393.7756,n000329,3,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-393.7756-395.2196,n000329,2,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-395.2196-396.5394,n000329,1,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-397.0363-397.9524,n000329,1,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-397.9524-400.1546,n000329,6,0,1,0,0.166667,0.0,0.166667,0.0
n000329-fn000847-400.1546-401.6141,n000329,3,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-401.6141-402.9467,n000329,3,2,0,2,1.333333,0.666667,0.0,0.666667
n000329-fn000847-402.9467-404.3936,n000329,3,2,0,3,1.666667,1.0,0.0,0.666667
n000329-fn000847-405.2631-406.5984,n000329,5,3,0,1,0.8,0.2,0.0,0.6
n000329-fn000847-406.5984-408.2909,n000329,1,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-408.7155-410.8271,n000329,5,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-41.3247-42.6601,n000329,1,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-410.8271-412.0694,n000329,2,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-412.5196-413.7307,n000329,2,1,1,0,1.0,0.0,0.5,0.5
n000329-fn000847-413.7307-416.7181,n000329,6,2,0,0,0.333333,0.0,0.0,0.333333
n000329-fn000847-416.7181-418.2158,n000329,1,1,0,1,2.0,1.0,0.0,1.0
n000329-fn000847-419.2560-419.7840,n000329,1,1,0,0,1.0,0.0,0.0,1.0
n000329-fn000847-42.6601-44.1662,n000329,4,0,1,0,0.25,0.0,0.25,0.0
n000329-fn000847-421.1659-422.5007,n000329,2,1,1,0,1.0,0.0,0.5,0.5
n000329-fn000847-433.8116-435.4141,n000329,3,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-436.6874-439.3581,n000329,6,0,2,0,0.333333,0.0,0.333333,0.0
n000329-fn000847-439.3581-441.7028,n000329,6,0,2,0,0.333333,0.0,0.333333,0.0
n000329-fn000847-44.1662-46.8274,n000329,7,1,0,0,0.142857,0.0,0.0,0.142857
n000329-fn000847-442.0754-442.9604,n000329,2,1,0,0,0.5,0.0,0.0,0.5
n000329-fn000847-442.9604-444.3172,n000329,3,0,0,1,0.333333,0.333333,0.0,0.0
n000329-fn000847-444.3172-446.5376,n000329,2,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-446.5376-447.7071,n000329,3,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-447.7071-450.2331,n000329,6,1,1,0,0.333333,0.0,0.166667,0.166667
n000329-fn000847-450.2331-452.0457,n000329,2,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-452.0457-454.0797,n000329,6,1,1,0,0.333333,0.0,0.166667,0.166667
n000329-fn000847-454.0797-455.5704,n000329,2,1,1,0,1.0,0.0,0.5,0.5
n000329-fn000847-455.5704-456.5952,n000329,2,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-456.5952-458.9244,n000329,5,0,1,0,0.2,0.0,0.2,0.0
n000329-fn000847-458.9244-460.1976,n000329,2,2,0,0,1.0,0.0,0.0,1.0
n000329-fn000847-460.1976-460.8150,n000329,1,1,0,2,3.0,2.0,0.0,1.0
n000329-fn000847-461.4982-462.4764,n000329,1,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-469.5728-471.7156,n000329,6,1,0,0,0.166667,0.0,0.0,0.166667
n000329-fn000847-471.7156-473.6099,n000329,4,0,0,1,0.25,0.25,0.0,0.0
n000329-fn000847-473.6099-475.9079,n000329,5,1,0,1,0.4,0.2,0.0,0.2
n000329-fn000847-475.9079-477.9022,n000329,4,0,0,1,0.25,0.25,0.0,0.0
n000329-fn000847-477.9022-479.6102,n000329,5,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000847-479.6102-481.7219,n000329,5,0,0,1,0.2,0.2,0.0,0.0
n000329-fn000847-48.4733-51.2682,n000329,4,3,0,1,1.0,0.25,0.0,0.75
n000329-fn000847-481.7219-483.8958,n000329,8,5,0,3,1.0,0.375,0.0,0.625
n000329-fn000847-497.8482-499.5289,n000329,4,0,0,0,0.0,0.0,0.0,0.0
