utterance_id,user_id,utterance_length,substitutions,deletions,insertions,wer,insertion_rate,deletion_rate,substitution_rate
n000329-fn000848-570.0991-571.5586,n000329,3,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000848-572.1332-574.0896,n000329,3,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000848-574.0896-576.1702,n000329,2,1,0,0,0.5,0.0,0.0,0.5
n000329-fn000848-576.9080-578.1823,n000329,3,0,0,1,0.333333,0.333333,0.0,0.0
n000329-fn000848-578.1823-582.1247,n000329,5,4,1,0,1.0,0.0,0.2,0.8
n000329-fn000848-582.9041-584.5344,n000329,2,1,0,1,1.0,0.5,0.0,0.5
n000329-fn000848-59.9015-61.6356,n000329,3,2,1,0,1.0,0.0,0.333333,0.666667
n000329-fn000848-593.2938-594.7383,n000329,4,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000848-594.7383-596.6292,n000329,2,2,0,0,1.0,0.0,0.0,1.0
n000329-fn000848-596.9738-598.7904,n000329,3,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000848-598.7904-600.1572,n000329,3,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000848-600.1572-601.8497,n000329,2,2,0,0,1.0,0.0,0.0,1.0
n000329-fn000848-603.0143-603.7596,n000329,1,1,0,0,1.0,0.0,0.0,1.0
n000329-fn000848-604.4894-606.9117,n000329,3,1,2,0,1.0,0.0,0.666667,0.333333
n000329-fn000848-606.9117-609.0833,n000329,5,1,0,0,0.2,0.0,0.0,0.2
n000329-fn000848-609.0833-610.8069,n000329,2,1,0,0,0.5,0.0,0.0,0.5
n000329-fn000848-61.6356-63.1263,n000329,2,2,0,0,1.0,0.0,0.0,1.0
n000329-fn000848-610.8069-612.0758,n000329,2,1,1,0,1.0,0.0,0.5,0.5
n000329-fn000848-612.6214-614.3938,n000329,2,2,0,2,2.0,1.0,0.0,1.0
n000329-fn000848-614.3938-615.9612,n000329,4,1,1,1,0.75,0.25,0.25,0.25
n000329-fn000848-616.9506-618.7262,n000329,4,1,0,1,0.5,0.25,0.0,0.25
n000329-fn000848-619.7610-621.6244,n000329,4,1,0,0,0.25,0.0,0.0,0.25
n000329-fn000848-621.6244-623.8448,n000329,5,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000848-624.6988-627.2612,n000329,5,0,2,0,0.4,0.0,0.4,0.0
n000329-fn000848-627.2612-629.2176,n000329,2,2,0,1,1.5,0.5,0.0,1.0
n000329-fn000848-629.6989-630.6306,n000329,1,1,0,1,2.0,1.0,0.0,1.0
n000329-fn000848-63.1263-65.3933,n000329,3,1,1,0,0.666667,0.0,0.333333,0.333333
n000329-fn000848-630.6306-633.2081,n000329,5,2,0,0,0.4,0.0,0.0,0.4
n000329-fn000848-633.2081-635.8526,n000329,3,1,1,0,0.666667,0.0,0.333333,0.333333
n000329-fn000848-636.4581-638.2437,n000329,2,2,0,0,1.0,0.0,0.0,1.0
n000329-fn000848-638.2437-640.2002,n000329,2,1,1,0,1.0,0.0,0.5,0.5
n000329-fn000848-640.2002-641.8306,n000329,1,1,0,2,3.0,2.0,0.0,1.0
n000329-fn000848-641.8306-644.5004,n000329,7,1,0,0,0.142857,0.0,0.0,0.142857
n000329-fn000848-644.9013-645.7233,n000329,1,1,0,1,2.0,1.0,0.0,1.0
n000329-fn000848-648.6306-651.0428,n000329,3,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000848-65.3933-67.1169,n000329,4,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000848-651.0428-652.6732,n000329,1,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000848-652.6732-653.8067,n000329,1,1,0,0,1.0,0.0,0.0,1.0
n000329-fn000848-655.1412-657.2848,n000329,3,0,1,0,0.333333,0.0,0.333333,0.0
n000329-fn000848-657.2848-659.7112,n000329,5,0,1,0,0.2,0.0,0.2,0.0
n000329-fn000848-660.7671-661.6833,n000329,2,1,0,0,0.5,0.0,0.0,0.5
n000329-fn000848-662.8167-664.1876,n000329,1,1,0,2,3.0,2.0,0.0,1.0
n000329-fn000848-664.1876-666.1949,n000329,2,2,0,1,1.5,0.5,0.0,1.0
n000329-fn000848-666.1949-668.4196,n000329,2,1,1,0,1.0,0.0,0.5,0.5
n000329-fn000848-668.4196-670.5247,n000329,3,1,0,1,0.666667,0.333333,0.0,0.333333
n000329-fn000848-67.1169-69.1354,n000329,4,1,0,0,0.25,0.0,0.0,0.25
n000329-fn000848-670.5247-672.9357,n000329,4,1,2,0,0.75,0.0,0.5,0.25
n000329-fn000848-672.9357-674.3373,n000329,4,1,0,0,0.25,0.0,0.0,0.25
n000329-fn000848-674.8337-677.1321,n000329,4,0,1,0,0.25,0.0,0.25,0.0
n000329-fn000848-677.1321-678.6073,n000329,2,1,1,0,1.0,0.0,0.5,0.5
n000329-fn000848-679.2594-680.2688,n000329,1,1,0,0,1.0,0.0,0.0,1.0
n000329-fn000848-680.2688-681.7278,n000329,3,2,0,0,0.666667,0.0,0.0,0.666667
n000329-fn000848-681.7278-684.0414,n000329,6,0,1,0,0.166667,0.0,0.166667,0.0
n000329-fn000848-685.2370-686.8519,n000329,5,1,2,0,0.6,0.0,0.4,0.2
n000329-fn000848-686.8519-689.4605,n000329,7,1,0,0,0.142857,0.0,0.0,0.142857
n000329-fn000848-69.1354-70.0373,n000329,1,1,0,2,3.0,2.0,0.0,1.0
n000329-fn000848-690.0043-692.3956,n000329,5,1,2,0,0.6,0.0,0.4,0.2
n000329-fn000848-692.3956-693.4669,n000329,1,1,0,0,1.0,0.0,0.0,1.0
n000329-fn000848-694.5849-696.4637,n000329,3,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000848-696.4637-698.3114,n000329,2,1,0,0,0.5,0.0,0.0,0.5
n000329-fn000848-698.3114-700.2090,n000329,3,2,0,0,0.666667,0.0,0.0,0.666667
n000329-fn000848-70.6428-71.9471,n000329,3,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000848-700.2090-701.3271,n000329,2,1,0,0,0.5,0.0,0.0,0.5
n000329-fn000848-701.3271-703.3611,n000329,3,1,0,0,0.333333,0.0,0.0,0.333333
n000329-fn000848-703.3611-705.1778,n000329,4,1,0,0,0.25,0.0,0.0,0.25
n000329-fn000848-705.1778-706.5752,n000329,4,3,0,0,0.75,0.0,0.0,0.75
n000329-fn000848-706.5752-707.8053,n000329,2,1,1,0,1.0,0.0,0.5,0.5
n000329-fn000848-707.8053-710.5557,n000329,3,2,0,1,1.0,0.333333,0.0,0.666667
n000329-fn000848-71.9471-73.7794,n000329,4,1,0,1,0.5,0.25,0.0,0.25
n000329-fn000848-73.7794-75.8756,n000329,4,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000848-75.8756-77.5216,n000329,2,2,0,1,1.5,0.5,0.0,1.0
n000329-fn000848-80.7039-81.6474,n000329,2,0,1,0,0.5,0.0,0.5,0.0
n000329-fn000848-81.6474-82.4585,n000329,1,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000848-82.4585-84.5858,n000329,6,1,0,0,0.166667,0.0,0.0,0.166667
n000329-fn000848-84.5858-85.9988,n000329,4,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000848-87.1934-87.8088,n000329,1,1,0,0,1.0,0.0,0.0,1.0
n000329-fn000848-87.8088-88.5599,n000329,1,1,0,0,1.0,0.0,0.0,1.0
n000329-fn000848-88.5599-90.3610,n000329,2,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000848-90.3610-91.6809,n000329,1,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000848-91.6809-94.2274,n000329,6,2,1,0,0.5,0.0,0.166667,0.333333
n000329-fn000848-94.2274-95.2519,n000329,2,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000848-95.2519-96.6494,n000329,3,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000848-96.6494-98.0468,n000329,3,0,0,0,0.0,0.0,0.0,0.0
n000329-fn000848-98.4971-101.2766,n000329,4,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-102.7102-103.5418,n000330,2,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-104.0608-104.5318,n000330,1,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-105.0441-107.4357,n000330,3,2,0,1,1.0,0.333333,0.0,0.666667
n000330-fn000851-107.4357-108.1247,n000330,1,1,0,0,1.0,0.0,0.0,1.0
n000330-fn000851-108.8033-110.5825,n000330,3,1,0,0,0.333333,0.0,0.0,0.333333
n000330-fn000851-110.5825-112.6296,n000330,5,0,1,0,0.2,0.0,0.2,0.0
n000330-fn000851-112.6296-115.1759,n000330,4,1,0,0,0.25,0.0,0.0,0.25
n000330-fn000851-115.5950-117.3901,n000330,4,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-117.9756-120.3743,n000330,5,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-120.3743-123.1040,n000330,4,1,0,1,0.5,0.25,0.0,0.25
n000330-fn000851-123.9224-125.3828,n000330,3,1,0,0,0.333333,0.0,0.0,0.333333
n000330-fn000851-128.9643-130.8441,n000330,4,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-130.8441-133.2449,n000330,3,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-133.7492-136.0979,n000330,6,3,0,0,0.5,0.0,0.0,0.5
n000330-fn000851-136.5037-139.0502,n000330,6,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-139.0502-141.8184,n000330,5,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-141.8184-143.5949,n000330,4,0,1,0,0.25,0.0,0.25,0.0
n000330-fn000851-144.4053-146.9353,n000330,5,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-146.9353-149.2888,n000330,3,2,0,1,1.0,0.333333,0.0,0.666667
n000330-fn000851-149.7812-151.2702,n000330,4,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-151.7692-152.4612,n000330,1,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-152.8271-153.9715,n000330,3,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-154.3773-154.8805,n000330,1,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-155.5298-157.4299,n000330,2,1,1,0,1.0,0.0,0.5,0.5
n000330-fn000851-157.4299-159.1179,n000330,3,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-159.1179-160.3375,n000330,2,1,0,0,0.5,0.0,0.0,0.5
n000330-fn000851-16.8378-18.6779,n000330,3,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-160.3375-163.1637,n000330,5,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-166.3773-168.4732,n000330,5,4,0,0,0.8,0.0,0.0,0.8
n000330-fn000851-168.9442-170.1214,n000330,3,1,0,0,0.333333,0.0,0.0,0.333333
n000330-fn000851-170.1214-172.5370,n000330,6,1,0,0,0.166667,0.0,0.0,0.166667
n000330-fn000851-173.7479-174.8910,n000330,1,1,0,0,1.0,0.0,0.0,1.0
n000330-fn000851-175.5896-177.9858,n000330,5,1,0,0,0.2,0.0,0.0,0.2
n000330-fn000851-177.9858-180.4785,n000330,5,1,1,0,0.4,0.0,0.2,0.2
n000330-fn000851-18.6779-20.2894,n000330,3,2,0,0,0.666667,0.0,0.0,0.666667
n000330-fn000851-180.9708-182.4750,n000330,3,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-182.4750-183.7519,n000330,3,2,0,0,0.666667,0.0,0.0,0.666667
n000330-fn000851-184.1844-186.7739,n000330,5,2,0,0,0.4,0.0,0.0,0.4
n000330-fn000851-186.7739-188.1218,n000330,2,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-189.5457-192.3986,n000330,7,2,0,0,0.285714,0.0,0.0,0.285714
n000330-fn000851-193.1105-194.0819,n000330,3,1,0,0,0.333333,0.0,0.0,0.333333
n000330-fn000851-194.9469-196.4610,n000330,3,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-197.0693-199.0474,n000330,4,2,0,0,0.5,0.0,0.0,0.5
n000330-fn000851-199.0474-201.0333,n000330,4,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-20.8629-22.7754,n000330,3,2,0,0,0.666667,0.0,0.0,0.666667
n000330-fn000851-204.4252-206.8836,n000330,7,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-206.8836-208.0180,n000330,3,2,0,0,0.666667,0.0,0.0,0.666667
n000330-fn000851-208.4372-209.9808,n000330,2,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-209.9808-211.7226,n000330,2,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-212.1152-214.3441,n000330,6,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-215.1292-216.9508,n000330,3,1,0,0,0.333333,0.0,0.0,0.333333
n000330-fn000851-216.9508-219.7490,n000330,7,1,0,0,0.142857,0.0,0.0,0.142857
n000330-fn000851-219.7490-221.6415,n000330,6,1,0,0,0.166667,0.0,0.0,0.166667
n000330-fn000851-22.7754-23.8079,n000330,1,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-222.1405-223.9520,n000330,5,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-223.9520-225.3527,n000330,3,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-226.0580-227.7878,n000330,4,0,2,0,0.5,0.0,0.5,0.0
n000330-fn000851-227.7878-229.9355,n000330,5,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-233.1624-235.8823,n000330,5,4,1,0,1.0,0.0,0.2,0.8
n000330-fn000851-235.8823-237.0814,n000330,3,2,0,0,0.666667,0.0,0.0,0.666667
n000330-fn000851-237.0814-239.1890,n000330,6,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-239.1890-240.8577,n000330,3,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-24.3687-26.0142,n000330,2,2,0,0,1.0,0.0,0.0,1.0
n000330-fn000851-240.8577-242.2216,n000330,4,2,1,0,0.75,0.0,0.25,0.5
n000330-fn000851-242.2216-244.7167,n000330,5,3,0,1,0.8,0.2,0.0,0.6
n000330-fn000851-244.7167-245.9276,n000330,3,2,0,0,0.666667,0.0,0.0,0.666667
n000330-fn000851-245.9276-247.3101,n000330,4,2,1,0,0.75,0.0,0.25,0.5
n000330-fn000851-248.0819-249.1531,n000330,3,1,2,0,1.0,0.0,0.666667,0.333333
n000330-fn000851-249.8916-252.2763,n000330,3,1,0,0,0.333333,0.0,0.0,0.333333
n000330-fn000851-252.2763-254.6874,n000330,6,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-254.6874-256.2842,n000330,2,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-256.2842-258.3188,n000330,4,4,0,1,1.25,0.25,0.0,1.0
n000330-fn000851-258.7446-261.5151,n000330,6,1,0,0,0.166667,0.0,0.0,0.166667
n000330-fn000851-26.0142-28.2950,n000330,4,3,0,1,1.0,0.25,0.0,0.75
n000330-fn000851-261.5151-262.2576,n000330,1,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-266.0353-268.5696,n000330,6,1,0,0,0.166667,0.0,0.0,0.166667
n000330-fn000851-268.5696-269.5882,n000330,2,1,1,0,1.0,0.0,0.5,0.5
n000330-fn000851-269.5882-271.4365,n000330,3,1,0,0,0.333333,0.0,0.0,0.333333
n000330-fn000851-271.4365-273.5190,n000330,4,1,0,0,0.25,0.0,0.0,0.25
n000330-fn000851-274.0047-275.2356,n000330,3,1,0,0,0.333333,0.0,0.0,0.333333
n000330-fn000851-275.2356-276.9126,n000330,3,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-276.9126-278.7007,n000330,5,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-278.7007-280.6435,n000330,5,1,0,0,0.2,0.0,0.0,0.2
n000330-fn000851-28.2950-29.4793,n000330,3,1,0,0,0.333333,0.0,0.0,0.333333
n000330-fn000851-281.2423-283.7958,n000330,4,0,1,0,0.25,0.0,0.25,0.0
n000330-fn000851-284.3281-287.1025,n000330,5,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-287.8544-289.7958,n000330,4,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-289.7958-291.2004,n000330,2,1,0,0,0.5,0.0,0.0,0.5
n000330-fn000851-291.2004-293.6747,n000330,4,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-297.2729-298.6701,n000330,2,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-298.6701-300.1937,n000330,4,2,0,0,0.5,0.0,0.0,0.5
n000330-fn000851-30.0249-31.6815,n000330,4,2,0,0,0.5,0.0,0.0,0.5
n000330-fn000851-300.1937-301.8557,n000330,4,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-302.2948-303.3860,n000330,1,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-303.3860-305.8268,n000330,6,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-305.8268-307.1371,n000330,3,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-307.1371-309.4592,n000330,6,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-309.9648-312.0270,n000330,3,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-312.5917-313.4389,n000330,2,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-313.9289-316.2110,n000330,2,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-317.1425-319.7226,n000330,5,2,0,0,0.4,0.0,0.0,0.4
n000330-fn000851-32.5185-33.5365,n000330,3,1,0,0,0.333333,0.0,0.0,0.333333
n000330-fn000851-321.0533-322.6967,n000330,4,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-323.3022-325.4898,n000330,4,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-325.8757-327.4233,n000330,4,1,0,0,0.25,0.0,0.0,0.25
n000330-fn000851-328.0713-329.0626,n000330,2,1,0,0,0.5,0.0,0.0,0.5
n000330-fn000851-329.6282-331.5336,n000330,5,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-331.5336-332.8484,n000330,4,3,0,0,0.75,0.0,0.0,0.75
n000330-fn000851-337.6561-339.5912,n000330,3,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-339.5912-340.6900,n000330,3,1,0,0,0.333333,0.0,0.0,0.333333
n000330-fn000851-34.1752-35.2730,n000330,3,2,0,0,0.666667,0.0,0.0,0.666667
n000330-fn000851-341.3022-342.7010,n000330,2,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-342.7010-344.9801,n000330,4,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-345.4447-346.3432,n000330,2,2,0,0,1.0,0.0,0.0,1.0
n000330-fn000851-346.7699-349.2976,n000330,4,0,1,0,0.25,0.0,0.25,0.0
n000330-fn000851-349.7301-350.6541,n000330,1,1,0,0,1.0,0.0,0.0,1.0
n000330-fn000851-350.6541-353.1788,n000330,3,3,0,0,1.0,0.0,0.0,1.0
n000330-fn000851-353.1788-354.9575,n000330,3,1,1,0,0.666667,0.0,0.333333,0.333333
n000330-fn000851-355.5496-357.8983,n000330,4,2,0,0,0.5,0.0,0.0,0.5
n000330-fn000851-358.6634-360.1790,n000330,3,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-36.1429-37.6217,n000330,2,2,0,0,1.0,0.0,0.0,1.0
n000330-fn000851-360.8377-361.6761,n000330,1,1,0,0,1.0,0.0,0.0,1.0
n000330-fn000851-362.5676-363.5593,n000330,1,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-363.5593-364.8497,n000330,2,1,1,0,1.0,0.0,0.5,0.5
n000330-fn000851-365.5683-367.4365,n000330,3,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-367.9156-370.0779,n000330,4,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-370.0779-372.4526,n000330,5,0,1,0,0.2,0.0,0.2,0.0
n000330-fn000851-372.4526-373.5297,n000330,3,1,0,0,0.333333,0.0,0.0,0.333333
n000330-fn000851-374.3813-375.7985,n000330,3,1,1,0,0.666667,0.0,0.333333,0.333333
n000330-fn000851-376.4306-377.6548,n000330,1,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-378.1871-379.5829,n000330,3,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-379.5829-382.2174,n000330,6,2,0,0,0.333333,0.0,0.0,0.333333
n000330-fn000851-38.1606-39.6895,n000330,2,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-382.2174-384.1804,n000330,5,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-384.1804-385.4765,n000330,4,0,1,0,0.25,0.0,0.25,0.0
n000330-fn000851-386.1751-388.8595,n000330,4,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-389.2489-390.3653,n000330,3,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-39.6895-42.2245,n000330,6,1,0,0,0.166667,0.0,0.0,0.166667
n000330-fn000851-394.2443-395.7006,n000330,2,1,0,0,0.5,0.0,0.0,0.5
n000330-fn000851-395.7006-397.4432,n000330,4,3,0,0,0.75,0.0,0.0,0.75
n000330-fn000851-397.4432-398.8204,n000330,3,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-398.8204-399.9648,n000330,3,1,1,0,0.666667,0.0,0.333333,0.333333
n000330-fn000851-400.9894-402.6223,n000330,4,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-402.6223-404.4919,n000330,2,1,0,1,1.0,0.5,0.0,0.5
n000330-fn000851-405.2903-406.3082,n000330,2,1,1,0,1.0,0.0,0.5,0.5
n000330-fn000851-406.7926-409.2639,n000330,4,0,1,0,0.25,0.0,0.25,0.0
n000330-fn000851-409.8265-411.2637,n000330,3,1,0,0,0.333333,0.0,0.0,0.333333
n000330-fn000851-412.2212-413.8925,n000330,2,1,0,0,0.5,0.0,0.0,0.5
n000330-fn000851-413.8925-416.5651,n000330,5,1,0,0,0.2,0.0,0.0,0.2
n000330-fn000851-42.6569-43.6949,n000330,2,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-420.5025-422.0328,n000330,4,2,0,0,0.5,0.0,0.0,0.5
n000330-fn000851-422.7713-424.8256,n000330,5,1,0,0,0.2,0.0,0.0,0.2
n000330-fn000851-424.8256-426.1831,n000330,2,0,1,0,0.5,0.0,0.5,0.0
n000330-fn000851-426.6223-427.2410,n000330,1,1,0,0,1.0,0.0,0.0,1.0
n000330-fn000851-428.0927-429.2338,n000330,2,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-429.2338-430.8983,n000330,3,2,0,0,0.666667,0.0,0.0,0.666667
n000330-fn000851-43.6949-45.4234,n000330,4,1,0,0,0.25,0.0,0.0,0.25
n000330-fn000851-430.8983-432.6955,n000330,3,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-434.5518-436.3083,n000330,4,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-436.3083-437.5843,n000330,2,2,0,0,1.0,0.0,0.0,1.0
n000330-fn000851-438.3162-440.0927,n000330,5,2,0,0,0.4,0.0,0.0,0.4
n000330-fn000851-440.4188-442.3882,n000330,3,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-443.0587-445.3319,n000330,4,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-445.3319-446.8046,n000330,2,1,1,0,1.0,0.0,0.5,0.5
n000330-fn000851-45.4234-47.3129,n000330,4,1,0,0,0.25,0.0,0.0,0.25
n000330-fn000851-451.4074-453.6655,n000330,6,3,0,0,0.5,0.0,0.0,0.5
n000330-fn000851-453.6655-455.7573,n000330,4,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-455.7573-458.5053,n000330,5,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-458.8845-459.4832,n000330,2,1,0,0,0.5,0.0,0.0,0.5
n000330-fn000851-460.2084-461.9437,n000330,3,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-461.9437-463.6535,n000330,2,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-464.5185-466.2836,n000330,1,1,0,0,1.0,0.0,0.0,1.0
n000330-fn000851-466.5996-467.4313,n000330,3,1,0,0,0.333333,0.0,0.0,0.333333
n000330-fn000851-468.4559-470.2169,n000330,2,1,0,1,1.0,0.5,0.0,0.5
n000330-fn000851-470.2169-471.9689,n000330,3,2,0,0,0.666667,0.0,0.0,0.666667
n000330-fn000851-472.9589-475.0947,n000330,5,3,0,0,0.6,0.0,0.0,0.6
n000330-fn000851-476.3322-477.3635,n000330,2,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-477.3635-480.0833,n000330,4,1,0,0,0.25,0.0,0.0,0.25
n000330-fn000851-480.5624-481.7068,n000330,1,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-482.1459-483.9281,n000330,4,2,0,0,0.5,0.0,0.0,0.5
n000330-fn000851-483.9281-485.2384,n000330,2,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-485.7108-486.7652,n000330,2,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-488.5118-490.2351,n000330,2,1,0,1,1.0,0.5,0.0,0.5
n000330-fn000851-490.8392-492.2853,n000330,4,1,0,1,0.5,0.25,0.0,0.25
n000330-fn000851-492.2853-493.7667,n000330,3,1,0,0,0.333333,0.0,0.0,0.333333
n000330-fn000851-495.7560-497.5178,n000330,6,1,0,0,0.166667,0.0,0.0,0.166667
n000330-fn000851-50.8578-53.6057,n000330,6,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-501.5564-504.1166,n000330,4,1,0,1,0.5,0.25,0.0,0.25
n000330-fn000851-504.1166-507.1106,n000330,7,1,0,0,0.142857,0.0,0.0,0.142857
n000330-fn000851-508.6662-509.8305,n000330,2,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-511.1146-513.8345,n000330,6,1,0,0,0.166667,0.0,0.0,0.166667
n000330-fn000851-513.8345-515.9503,n000330,4,2,0,1,0.75,0.25,0.0,0.5
n000330-fn000851-517.4074-518.9110,n000330,2,2,0,0,1.0,0.0,0.0,1.0
n000330-fn000851-518.9110-520.8604,n000330,2,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-521.7041-523.3142,n000330,4,1,0,0,0.25,0.0,0.0,0.25
n000330-fn000851-523.7800-524.6848,n000330,2,2,0,0,1.0,0.0,0.0,1.0
n000330-fn000851-525.2637-526.1927,n000330,1,1,0,0,1.0,0.0,0.0,1.0
n000330-fn000851-526.6329-528.9483,n000330,5,1,3,0,0.8,0.0,0.6,0.2
n000330-fn000851-528.9483-530.1659,n000330,3,1,1,0,0.666667,0.0,0.333333,0.333333
n000330-fn000851-53.6057-55.3289,n000330,4,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-530.8378-533.0521,n000330,5,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-533.9104-535.9729,n000330,4,1,0,0,0.25,0.0,0.0,0.25
n000330-fn000851-536.5118-539.1520,n000330,5,2,0,1,0.6,0.2,0.0,0.4
n000330-fn000851-540.1432-542.6640,n000330,2,2,0,1,1.5,0.5,0.0,1.0
n000330-fn000851-542.6640-543.4699,n000330,1,0,0,0,0.0,0.0,0.0,0.0
n000330-fn000851-547.0880-549.4167,n000330,5,3,0,0,0.6,0.0,0.0,0.6
n000330-fn000851-549.4167-551.1718,n000330,3,1,0,1,0.666667,0.333333,0.0,0.333333
n000330-fn000851-55.8811-58.7075,n000330,7,1,0,0,0.142857,0.0,0.0,0.142857
n000330-fn000851-551.8771-554.0328,n000330,2,1,0,0,0.5,0.0,0.0,0.5
n000330-fn000851-554.9576-556.4574,n000330,2,1,0,0,0.5,0.0,0.0,0.5
